Project ID,Provider,Receiver,Transaction type,Finance type,Sector,Sector code,Sector vocabulary code,Value,Currency,Transaction date,Description
41122-Nepal-2970/A0/05/601/006,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,337912,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/006,"
        ",UNICEF-41122,Expenditure,,PA06-01,,99,37762,USD,2015-12-31,
41122-Nepal-2970/A0/05/601/006,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,50956,USD,2016-02-29,
41122-Nepal-2970/A0/05/601/006,"
        ",UNICEF-41122,Expenditure,,PA06-01,,99,2769,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/006,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,546525,USD,2014-12-31,
41122-Nepal-2970/A0/05/601/006,"
        ",UNICEF-41122,Disbursement,,,,99,97911,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,182074,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,-182074,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,72010,,1,-91626,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,72010,,1,71464,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,-101,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,84,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,-11234,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,-1488,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA06-03,,99,572,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,-5482,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,-1657,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,-4493,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA03-03,,99,-1,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA01-06,,99,-9776,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA04-04,,99,509,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA02-01,,99,100,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA07-04,,99,-169,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,893,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,5459,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,7714,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA05-02,,99,458,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,-816,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,-579,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,5,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA05-01,,99,-567,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA01-02,,99,10,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,271,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,-89,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA04-03,,99,-15,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,-979,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA06-01,,99,-83,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA05-02,,99,-1428,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,881,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,2546,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,1805,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,201,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA05-03,,99,-2548,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,-15127,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA04-06,,99,-1039,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA06-03,,99,-1897,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA01-06,,99,5806,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,3015,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,-407,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,-949,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,682,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,-2304,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA05-05,,99,-2159,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA03-03,,99,-214,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,-1213,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,462,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,9402,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,56,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,-1184,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA04-04,,99,-768,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,-1334,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA06-04,,99,-627,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,-3772,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,-7579,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,30,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA06-08,,99,6,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA05-03,,99,511,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA06-04,,99,102,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA06-08,,99,-1199,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA02-01,,99,-210,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA04-06,,99,100,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,-8142,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA05-05,,99,163,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,320,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,207,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,28481,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA05-01,,99,8,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,606,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/011,"
        ",UNICEF-41122,Disbursement,,,,99,0,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/003,Norway,UNICEF-41122,Commitment,,,,99,15656,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/003,Global - Thematic Humanitarian Resp,UNICEF-41122,Commitment,,,,99,2911945,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/003,UNOCHA,UNICEF-41122,Commitment,,,,99,-19380,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/003,Global - Thematic Humanitarian Resp,UNICEF-41122,Commitment,,,,99,2431288,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/003,Netherlands Committee for UNICEF,UNICEF-41122,Commitment,,,,99,1438530,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/003,Norway,UNICEF-41122,Commitment,,,,99,484344,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/003,UNOCHA,UNICEF-41122,Commitment,,,,99,958540,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/003,Netherlands Committee for UNICEF,UNICEF-41122,Commitment,,,,99,2155984,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/003,UNICEF-Argentina,UNICEF-41122,Commitment,,,,99,466667,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/003,SIDA - Sweden,UNICEF-41122,Commitment,,,,99,-184425,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/003,SIDA - Sweden,UNICEF-41122,Commitment,,,,99,740022,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/003,"
        ",UNICEF-41122,Expenditure,,72010,,1,1473819,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/003,"
        ",UNICEF-41122,Expenditure,,72010,,1,4474358,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/003,"
        ",UNICEF-41122,Expenditure,,PA01-06,,99,4474358,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/003,"
        ",UNICEF-41122,Expenditure,,PA01-06,,99,1473819,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/003,"
        ",UNICEF-41122,Disbursement,,,,99,2051460,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,The GAVI Fund,UNICEF-41122,Commitment,,,,99,135727,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,USA USAID,UNICEF-41122,Commitment,,,,99,39911,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,United States Fund for UNICEF,UNICEF-41122,Commitment,,,,99,41568,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,YOUNG CHILD SURVIVAL & DEVELOPMENT,UNICEF-41122,Commitment,,,,99,-8,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,Australia,UNICEF-41122,Commitment,,,,99,2722,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,Australia,UNICEF-41122,Commitment,,,,99,27796,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/001,Australia,UNICEF-41122,Commitment,,,,99,-2675,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,The United Kingdom,UNICEF-41122,Commitment,,,,99,9000,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,YOUNG CHILD SURVIVAL & DEVELOPMENT,UNICEF-41122,Commitment,,,,99,5272,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,119019,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/001,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,146207,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,140992,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,Australia,UNICEF-41122,Commitment,,,,99,21777,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,HIV-AIDS AND CHILDREN,UNICEF-41122,Commitment,,,,99,-1,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,USA USAID,UNICEF-41122,Commitment,,,,99,1889,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,Global - HIV and AIDS,UNICEF-41122,Commitment,,,,99,42021,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,HIV-AIDS AND CHILDREN,UNICEF-41122,Commitment,,,,99,19579,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,HIV-AIDS AND CHILDREN,UNICEF-41122,Commitment,,,,99,11,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,YOUNG CHILD SURVIVAL & DEVELOPMENT,UNICEF-41122,Commitment,,,,99,66162,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/001,Republic of Korea,UNICEF-41122,Commitment,,,,99,421748,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,Finland,UNICEF-41122,Commitment,,,,99,68391,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/001,Republic of Korea,UNICEF-41122,Commitment,,,,99,13734,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/001,Global - HIV and AIDS,UNICEF-41122,Commitment,,,,99,3246,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,The GAVI Fund,UNICEF-41122,Commitment,,,,99,65297,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,The GAVI Fund,UNICEF-41122,Commitment,,,,99,20799,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,Netherlands,UNICEF-41122,Commitment,,,,99,30000,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,Finland,UNICEF-41122,Commitment,,,,99,18792,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,46141,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,HIV-AIDS AND CHILDREN,UNICEF-41122,Commitment,,,,99,58593,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/001,The GAVI Fund,UNICEF-41122,Commitment,,,,99,11692,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/001,Global - Health,UNICEF-41122,Commitment,,,,99,302694,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,The United Kingdom,UNICEF-41122,Commitment,,,,99,46804,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,Republic of Korea,UNICEF-41122,Commitment,,,,99,146982,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,Finland,UNICEF-41122,Commitment,,,,99,19617,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,USA USAID,UNICEF-41122,Commitment,,,,99,37566,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,Republic of Korea,UNICEF-41122,Commitment,,,,99,165932,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,YOUNG CHILD SURVIVAL & DEVELOPMENT,UNICEF-41122,Commitment,,,,99,58,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,13020,,1,55965,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,13020,,1,218092,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,22010,,1,204283,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,22010,,1,79129,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,12191,,1,11368,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,13020,,1,54464,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,22010,,1,186530,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,12191,,1,1378,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,13020,,1,91995,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,12191,,1,31880,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,22010,,1,380151,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,8,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,398,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA05-02,,99,68,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,2911,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA05-03,,99,359,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,255,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,4779,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,406,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA01-06,,99,-65,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA04-06,,99,281,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA04-04,,99,23,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA04-04,,99,1726,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,5442,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA05-01,,99,16,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,277197,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,25140,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA07-04,,99,155,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA04-03,,99,102,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,79,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA06-08,,99,970,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,30825,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA05-01,,99,149,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA05-02,,99,58,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,68814,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,-105,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,16052,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,528,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA06-03,,99,37,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,381,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA05-03,,99,9,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,1077,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,3334,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,14249,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,17,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,-34,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA02-01,,99,-1,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,3839,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,-1,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,-39,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA05-05,,99,7021,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,-1,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,177,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,152,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,-318,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA03-03,,99,208,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,408,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA02-01,,99,17454,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,533,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,1194,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,2088,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,527,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA05-05,,99,355,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,12811,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,3956,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,1065,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,55962,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA06-04,,99,-1,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,164,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,203,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA04-06,,99,5437,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,1135,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA04-06,,99,15321,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA06-03,,99,6142,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,122437,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA05-01,,99,2179,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA06-04,,99,953,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,11577,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,4537,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,48844,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,443,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA03-03,,99,6,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,3573,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,796,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,4157,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/001,"
        ",UNICEF-41122,Expenditure,,PA04-03,,99,20,USD,2014-12-31,
